HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
PSEN1,-0.15,0.19927,BA11_MalesMDD,MDD,Human
PSENEN,-0.24,0.17333,BA11_MalesMDD,MDD,Human
PSMA8,0.98,0.12485,BA11_MalesMDD,MDD,Human
PSMC1,0.05,0.51938,BA11_MalesMDD,MDD,Human
PSMD14,-0.01,0.95907,BA11_MalesMDD,MDD,Human
PSPH,-0.14,0.28742,BA11_MalesMDD,MDD,Human
PTCH1,-0.07,0.68262,BA11_MalesMDD,MDD,Human
PTCRA,2.27,0.20504,BA11_MalesMDD,MDD,Human
PTEN,-0.02,0.73089,BA11_MalesMDD,MDD,Human
PTGDR,0.65,0.09433,BA11_MalesMDD,MDD,Human
PTGER4,0.01,0.97372,BA11_MalesMDD,MDD,Human
PTGFR,0.08,0.66546,BA11_MalesMDD,MDD,Human
PTGIR,0.08,0.86033,BA11_MalesMDD,MDD,Human
PTGIS,0.26,0.22246,BA11_MalesMDD,MDD,Human
PTGS1,0.12,0.54827,BA11_MalesMDD,MDD,Human
PTGS2,0.03,0.86603,BA11_MalesMDD,MDD,Human
PTH1R,0.40,0.19027,BA11_MalesMDD,MDD,Human
PTK2,-0.07,0.23870,BA11_MalesMDD,MDD,Human
PTK2B,0.29,0.01369,BA11_MalesMDD,MDD,Human
PTPN1,0.03,0.57942,BA11_MalesMDD,MDD,Human
PTPN11,-0.05,0.26138,BA11_MalesMDD,MDD,Human
PTPN6,0.18,0.38084,BA11_MalesMDD,MDD,Human
PTPRC,0.28,0.15600,BA11_MalesMDD,MDD,Human
PTPRF,0.01,0.94092,BA11_MalesMDD,MDD,Human
PXN,-0.04,0.82072,BA11_MalesMDD,MDD,Human
PYCARD,0.21,0.48172,BA11_MalesMDD,MDD,Human
PYCR2,-0.15,0.06708,BA11_MalesMDD,MDD,Human
PYGB,-0.08,0.21724,BA11_MalesMDD,MDD,Human
RAB3A,0.10,0.56657,BA11_MalesMDD,MDD,Human
RAB5A,0.10,0.22275,BA11_MalesMDD,MDD,Human
RAC1,0.07,0.11888,BA11_MalesMDD,MDD,Human
RAD21,0.00,0.99542,BA11_MalesMDD,MDD,Human
RAD51,0.34,0.32769,BA11_MalesMDD,MDD,Human
RAF1,-0.06,0.15814,BA11_MalesMDD,MDD,Human
RALA,-0.07,0.26124,BA11_MalesMDD,MDD,Human
RALBP1,0.01,0.92958,BA11_MalesMDD,MDD,Human
RALGAPA1,-0.12,0.03459,BA11_MalesMDD,MDD,Human
RALGDS,-0.04,0.65534,BA11_MalesMDD,MDD,Human
RAN,0.04,0.74745,BA11_MalesMDD,MDD,Human
RANBP1,-0.02,0.69487,BA11_MalesMDD,MDD,Human
RAP1A,-0.08,0.28354,BA11_MalesMDD,MDD,Human
RAP1GAP,-0.02,0.85596,BA11_MalesMDD,MDD,Human
RAPGEF1,0.08,0.54521,BA11_MalesMDD,MDD,Human
RAPGEF3,0.02,0.78777,BA11_MalesMDD,MDD,Human
RAPGEF5,-0.08,0.44256,BA11_MalesMDD,MDD,Human
RARA,0.02,0.92272,BA11_MalesMDD,MDD,Human
RARB,0.01,0.91893,BA11_MalesMDD,MDD,Human
RASA1,0.11,0.13946,BA11_MalesMDD,MDD,Human
RASA2,0.00,0.95151,BA11_MalesMDD,MDD,Human
RASGRF1,0.14,0.27615,BA11_MalesMDD,MDD,Human
RASGRP1,-0.06,0.58193,BA11_MalesMDD,MDD,Human
RASGRP2,0.16,0.33743,BA11_MalesMDD,MDD,Human
RASGRP3,-0.43,0.15109,BA11_MalesMDD,MDD,Human
RASSF1,-0.08,0.45003,BA11_MalesMDD,MDD,Human
RASSF5,-0.01,0.95127,BA11_MalesMDD,MDD,Human
RB1,0.01,0.93558,BA11_MalesMDD,MDD,Human
RB1CC1,-0.01,0.91841,BA11_MalesMDD,MDD,Human
RBL1,-0.01,0.89212,BA11_MalesMDD,MDD,Human
RBL2,-0.05,0.52993,BA11_MalesMDD,MDD,Human
RBX1,0.01,0.84818,BA11_MalesMDD,MDD,Human
RCAN1,-0.03,0.70514,BA11_MalesMDD,MDD,Human
RCAN2,0.13,0.09955,BA11_MalesMDD,MDD,Human
REL,0.01,0.85539,BA11_MalesMDD,MDD,Human
RELA,0.03,0.72777,BA11_MalesMDD,MDD,Human
RELN,0.05,0.71752,BA11_MalesMDD,MDD,Human
REST,-0.20,0.17285,BA11_MalesMDD,MDD,Human
RET,0.03,0.82020,BA11_MalesMDD,MDD,Human
RGL1,-0.10,0.01738,BA11_MalesMDD,MDD,Human
RGMA,0.03,0.90382,BA11_MalesMDD,MDD,Human
RGS9,-0.13,0.40439,BA11_MalesMDD,MDD,Human
RHEB,0.04,0.58021,BA11_MalesMDD,MDD,Human
RHOA,-0.02,0.66883,BA11_MalesMDD,MDD,Human
RHOB,-0.09,0.30291,BA11_MalesMDD,MDD,Human
RHOD,1.50,0.00832,BA11_MalesMDD,MDD,Human
RHOG,-0.19,0.50744,BA11_MalesMDD,MDD,Human
RHOJ,-0.31,0.11430,BA11_MalesMDD,MDD,Human
RHOQ,-0.15,0.22581,BA11_MalesMDD,MDD,Human
RICTOR,-0.05,0.59238,BA11_MalesMDD,MDD,Human
RIMS1,0.09,0.23603,BA11_MalesMDD,MDD,Human
RIPK1,0.00,0.98159,BA11_MalesMDD,MDD,Human
RIPK3,0.37,0.39008,BA11_MalesMDD,MDD,Human
RNASEL,-0.09,0.51136,BA11_MalesMDD,MDD,Human
RND1,0.05,0.71691,BA11_MalesMDD,MDD,Human
ROCK1,-0.06,0.45849,BA11_MalesMDD,MDD,Human
ROCK2,0.01,0.92064,BA11_MalesMDD,MDD,Human
RORA,-0.11,0.14572,BA11_MalesMDD,MDD,Human
RPE,0.03,0.62879,BA11_MalesMDD,MDD,Human
RPIA,-0.03,0.66220,BA11_MalesMDD,MDD,Human
RPS27A,0.25,0.00353,BA11_MalesMDD,MDD,Human
RPS6,0.08,0.21830,BA11_MalesMDD,MDD,Human
RPS6KA5,-0.04,0.65731,BA11_MalesMDD,MDD,Human
RPS6KA6,0.11,0.04852,BA11_MalesMDD,MDD,Human
RPS6KB1,-0.07,0.34696,BA11_MalesMDD,MDD,Human
RPTOR,-0.04,0.75685,BA11_MalesMDD,MDD,Human
RRAS,0.24,0.27859,BA11_MalesMDD,MDD,Human
RRAS2,-0.03,0.66123,BA11_MalesMDD,MDD,Human
RRM2B,-0.03,0.74937,BA11_MalesMDD,MDD,Human
RUNX1T1,-0.11,0.28332,BA11_MalesMDD,MDD,Human
RUNX2,0.02,0.87132,BA11_MalesMDD,MDD,Human
RUVBL1,-0.04,0.40993,BA11_MalesMDD,MDD,Human
RXRA,0.07,0.60954,BA11_MalesMDD,MDD,Human
RYK,-0.06,0.45981,BA11_MalesMDD,MDD,Human
RYR2,0.01,0.92574,BA11_MalesMDD,MDD,Human
RYR3,-0.09,0.44456,BA11_MalesMDD,MDD,Human
S100A8,0.45,0.42784,BA11_MalesMDD,MDD,Human
S100A9,0.45,0.45192,BA11_MalesMDD,MDD,Human
S1PR1,-0.22,0.33912,BA11_MalesMDD,MDD,Human
SARDH,-0.14,0.52425,BA11_MalesMDD,MDD,Human
SAT2,0.07,0.30810,BA11_MalesMDD,MDD,Human
SCARB1,-0.13,0.16184,BA11_MalesMDD,MDD,Human
SCD,-0.33,0.02472,BA11_MalesMDD,MDD,Human
SCN1A,0.06,0.59824,BA11_MalesMDD,MDD,Human
SCN2A,-0.02,0.79229,BA11_MalesMDD,MDD,Human
SCNN1A,0.35,0.52953,BA11_MalesMDD,MDD,Human
SCP2,0.06,0.31643,BA11_MalesMDD,MDD,Human
SDHA,0.01,0.91953,BA11_MalesMDD,MDD,Human
SDHB,0.03,0.66593,BA11_MalesMDD,MDD,Human
SDHC,0.10,0.24809,BA11_MalesMDD,MDD,Human
SDHD,-0.16,0.14103,BA11_MalesMDD,MDD,Human
SDS,-0.20,0.45540,BA11_MalesMDD,MDD,Human
SEC24B,0.03,0.53390,BA11_MalesMDD,MDD,Human
SELE,0.08,0.94003,BA11_MalesMDD,MDD,Human
SELP,1.81,0.34664,BA11_MalesMDD,MDD,Human
SEMA6C,0.11,0.49445,BA11_MalesMDD,MDD,Human
SENP2,0.02,0.72605,BA11_MalesMDD,MDD,Human
SERPINB5,4.96,0.29577,BA11_MalesMDD,MDD,Human
SERPINB6,-0.13,0.24513,BA11_MalesMDD,MDD,Human
SERPINE1,0.45,0.11533,BA11_MalesMDD,MDD,Human
SESN2,-0.06,0.52054,BA11_MalesMDD,MDD,Human
SFN,0.44,0.51047,BA11_MalesMDD,MDD,Human
SGK1,-0.16,0.36714,BA11_MalesMDD,MDD,Human
SH2B2,0.32,0.20667,BA11_MalesMDD,MDD,Human
SH2B3,-0.03,0.72497,BA11_MalesMDD,MDD,Human
SHC1,0.23,0.26582,BA11_MalesMDD,MDD,Human
SHC2,0.10,0.52633,BA11_MalesMDD,MDD,Human
SHC4,-0.25,0.13602,BA11_MalesMDD,MDD,Human
SHH,-0.21,0.15999,BA11_MalesMDD,MDD,Human
SHMT1,-0.02,0.86777,BA11_MalesMDD,MDD,Human
SIAH1,0.04,0.67964,BA11_MalesMDD,MDD,Human
SIN3A,-0.04,0.49553,BA11_MalesMDD,MDD,Human
SIRT1,-0.07,0.38975,BA11_MalesMDD,MDD,Human
SIRT3,0.14,0.34297,BA11_MalesMDD,MDD,Human
SIRT6,-0.01,0.95429,BA11_MalesMDD,MDD,Human
SKIL,-0.04,0.49560,BA11_MalesMDD,MDD,Human
SKP1,0.03,0.61058,BA11_MalesMDD,MDD,Human
SKP2,-0.06,0.49739,BA11_MalesMDD,MDD,Human
SLC10A1,0.30,0.76016,BA11_MalesMDD,MDD,Human
SLC11A2,-0.11,0.29044,BA11_MalesMDD,MDD,Human
SLC16A10,0.13,0.14024,BA11_MalesMDD,MDD,Human
SLC16A3,0.14,0.58387,BA11_MalesMDD,MDD,Human
SLC17A8,0.08,0.59666,BA11_MalesMDD,MDD,Human
SLC18A1,1.02,0.10932,BA11_MalesMDD,MDD,Human
SLC1A1,0.06,0.50176,BA11_MalesMDD,MDD,Human
SLC1A2,-0.43,0.10101,BA11_MalesMDD,MDD,Human
SLC1A5,0.31,0.24083,BA11_MalesMDD,MDD,Human
SLC22A7,0.35,0.35887,BA11_MalesMDD,MDD,Human
SLC25A4,0.02,0.82449,BA11_MalesMDD,MDD,Human
SLC26A4,-0.05,0.58862,BA11_MalesMDD,MDD,Human
SLC27A2,0.15,0.23015,BA11_MalesMDD,MDD,Human
SLC27A4,-0.01,0.96177,BA11_MalesMDD,MDD,Human
SLC27A5,0.01,0.94488,BA11_MalesMDD,MDD,Human
SLC29A1,0.13,0.44258,BA11_MalesMDD,MDD,Human
SLC2A1,0.06,0.72789,BA11_MalesMDD,MDD,Human
SLC2A2,-0.43,0.72182,BA11_MalesMDD,MDD,Human
SLC2A4,-0.61,0.03996,BA11_MalesMDD,MDD,Human
SLC2A5,0.05,0.77971,BA11_MalesMDD,MDD,Human
SLC32A1,0.34,0.21126,BA11_MalesMDD,MDD,Human
SLC38A2,-0.05,0.68901,BA11_MalesMDD,MDD,Human
SLC39A14,0.01,0.87898,BA11_MalesMDD,MDD,Human
SLC3A2,0.03,0.76040,BA11_MalesMDD,MDD,Human
SLC40A1,0.07,0.69361,BA11_MalesMDD,MDD,Human
SLC4A2,-0.17,0.21080,BA11_MalesMDD,MDD,Human
SLC4A4,-0.37,0.08033,BA11_MalesMDD,MDD,Human
SLC5A1,0.13,0.65670,BA11_MalesMDD,MDD,Human
SLC5A5,-0.27,0.72992,BA11_MalesMDD,MDD,Human
SLC6A1,-0.01,0.93495,BA11_MalesMDD,MDD,Human
SLC6A11,-0.16,0.12018,BA11_MalesMDD,MDD,Human
SLC6A3,-7.45,0.32252,BA11_MalesMDD,MDD,Human
SLC7A1,-0.03,0.77433,BA11_MalesMDD,MDD,Human
SLC7A11,-0.46,0.05006,BA11_MalesMDD,MDD,Human
SLC7A5,-0.11,0.61360,BA11_MalesMDD,MDD,Human
SLC9A1,0.07,0.69299,BA11_MalesMDD,MDD,Human
SLC9A3,0.10,0.86925,BA11_MalesMDD,MDD,Human
SLCO1B1,0.91,0.56314,BA11_MalesMDD,MDD,Human
SLCO1C1,-0.26,0.36548,BA11_MalesMDD,MDD,Human
SLIT1,-0.45,0.08285,BA11_MalesMDD,MDD,Human
SLIT2,0.11,0.15453,BA11_MalesMDD,MDD,Human
SLIT3,-0.13,0.30791,BA11_MalesMDD,MDD,Human
SMAD1,-0.02,0.74691,BA11_MalesMDD,MDD,Human
SMAD2,-0.10,0.10271,BA11_MalesMDD,MDD,Human
SMAD3,-0.09,0.38301,BA11_MalesMDD,MDD,Human
SMAD4,-0.19,0.02631,BA11_MalesMDD,MDD,Human
SMAD7,0.09,0.39472,BA11_MalesMDD,MDD,Human
SMARCA2,0.06,0.08924,BA11_MalesMDD,MDD,Human
SMARCB1,0.19,0.02139,BA11_MalesMDD,MDD,Human
SMARCC1,-0.03,0.66527,BA11_MalesMDD,MDD,Human
SMARCD1,-0.04,0.49979,BA11_MalesMDD,MDD,Human
SMARCE1,-0.06,0.36359,BA11_MalesMDD,MDD,Human
SMC1B,-0.18,0.64352,BA11_MalesMDD,MDD,Human
SMC3,-0.01,0.89937,BA11_MalesMDD,MDD,Human
SMO,0.04,0.80192,BA11_MalesMDD,MDD,Human
SMS,0.08,0.28752,BA11_MalesMDD,MDD,Human
SNAI2,-0.19,0.33147,BA11_MalesMDD,MDD,Human
SNAP25,0.09,0.32114,BA11_MalesMDD,MDD,Human
SNCA,-0.07,0.60021,BA11_MalesMDD,MDD,Human
SNW1,0.03,0.65824,BA11_MalesMDD,MDD,Human
SOCS1,1.27,0.28123,BA11_MalesMDD,MDD,Human
SOCS3,-0.39,0.24692,BA11_MalesMDD,MDD,Human
SOD1,0.09,0.36410,BA11_MalesMDD,MDD,Human
SOD2,0.00,0.98331,BA11_MalesMDD,MDD,Human
SORBS1,0.05,0.39168,BA11_MalesMDD,MDD,Human
SORT1,-0.10,0.23006,BA11_MalesMDD,MDD,Human
SOS1,-0.07,0.34965,BA11_MalesMDD,MDD,Human
SOX17,0.66,0.08653,BA11_MalesMDD,MDD,Human
SOX2,-0.18,0.19066,BA11_MalesMDD,MDD,Human
SOX9,-0.36,0.18448,BA11_MalesMDD,MDD,Human
SP1,-0.10,0.28297,BA11_MalesMDD,MDD,Human
SPRY2,-0.19,0.08362,BA11_MalesMDD,MDD,Human
SQSTM1,-0.06,0.17076,BA11_MalesMDD,MDD,Human
SRC,0.08,0.61919,BA11_MalesMDD,MDD,Human
SRD5A2,-0.83,0.21328,BA11_MalesMDD,MDD,Human
SREBF1,-0.13,0.34908,BA11_MalesMDD,MDD,Human
SRF,0.17,0.40577,BA11_MalesMDD,MDD,Human
SRM,0.06,0.73645,BA11_MalesMDD,MDD,Human
SST,0.00,0.98532,BA11_MalesMDD,MDD,Human
SSTR1,-0.04,0.72419,BA11_MalesMDD,MDD,Human
STAG1,-0.08,0.32866,BA11_MalesMDD,MDD,Human
STAR,0.08,0.51847,BA11_MalesMDD,MDD,Human
STAT1,-0.01,0.92440,BA11_MalesMDD,MDD,Human
STAT2,-0.05,0.50513,BA11_MalesMDD,MDD,Human
STAT3,-0.01,0.83954,BA11_MalesMDD,MDD,Human
STAT5A,0.21,0.15861,BA11_MalesMDD,MDD,Human
STEAP3,0.26,0.25859,BA11_MalesMDD,MDD,Human
STIP1,0.24,0.00229,BA11_MalesMDD,MDD,Human
STK11,-0.02,0.86928,BA11_MalesMDD,MDD,Human
STK4,0.01,0.78317,BA11_MalesMDD,MDD,Human
STMN1,0.15,0.07213,BA11_MalesMDD,MDD,Human
STRADB,-0.04,0.51553,BA11_MalesMDD,MDD,Human
STX1A,0.03,0.76890,BA11_MalesMDD,MDD,Human
STX1B,0.02,0.93019,BA11_MalesMDD,MDD,Human
STXBP1,0.02,0.88430,BA11_MalesMDD,MDD,Human
SUCLG2,-0.13,0.34833,BA11_MalesMDD,MDD,Human
SULT2A1,0.26,0.74483,BA11_MalesMDD,MDD,Human
SYK,0.08,0.70674,BA11_MalesMDD,MDD,Human
SYT1,0.01,0.93188,BA11_MalesMDD,MDD,Human
TAB1,-0.02,0.85729,BA11_MalesMDD,MDD,Human
TAB2,0.03,0.60830,BA11_MalesMDD,MDD,Human
TAB3,0.00,0.93485,BA11_MalesMDD,MDD,Human
TAC1,0.17,0.31423,BA11_MalesMDD,MDD,Human
TACR1,0.05,0.74638,BA11_MalesMDD,MDD,Human
TALDO1,-0.09,0.28471,BA11_MalesMDD,MDD,Human
TANK,-0.02,0.70328,BA11_MalesMDD,MDD,Human
TAP1,-0.11,0.32279,BA11_MalesMDD,MDD,Human
TAT,-0.58,0.44010,BA11_MalesMDD,MDD,Human
TBC1D4,0.10,0.02243,BA11_MalesMDD,MDD,Human
TBK1,-0.05,0.61982,BA11_MalesMDD,MDD,Human
TBL1X,0.01,0.94733,BA11_MalesMDD,MDD,Human
TBXA2R,-0.51,0.49461,BA11_MalesMDD,MDD,Human
TBXAS1,0.24,0.17007,BA11_MalesMDD,MDD,Human
TCF3,0.05,0.69548,BA11_MalesMDD,MDD,Human
TCF7,0.11,0.51048,BA11_MalesMDD,MDD,Human
TCIRG1,0.31,0.12522,BA11_MalesMDD,MDD,Human
TDO2,-0.20,0.33531,BA11_MalesMDD,MDD,Human
TEAD1,-0.26,0.05675,BA11_MalesMDD,MDD,Human
TECR,0.22,0.31041,BA11_MalesMDD,MDD,Human
TEK,0.07,0.42083,BA11_MalesMDD,MDD,Human
TF,-0.54,0.13931,BA11_MalesMDD,MDD,Human
TFAM,-0.03,0.72599,BA11_MalesMDD,MDD,Human
TFDP1,-0.06,0.31228,BA11_MalesMDD,MDD,Human
TFRC,-0.10,0.30508,BA11_MalesMDD,MDD,Human
TG,-0.43,0.17260,BA11_MalesMDD,MDD,Human
TGFA,-0.25,0.23209,BA11_MalesMDD,MDD,Human
TGFB1,0.37,0.17275,BA11_MalesMDD,MDD,Human
TGFB2,-0.17,0.31680,BA11_MalesMDD,MDD,Human
TGFBR1,-0.13,0.41700,BA11_MalesMDD,MDD,Human
TGFBR2,0.06,0.69092,BA11_MalesMDD,MDD,Human
TGM2,-0.12,0.53553,BA11_MalesMDD,MDD,Human
TH,-0.88,0.14906,BA11_MalesMDD,MDD,Human
THBD,0.18,0.43794,BA11_MalesMDD,MDD,Human
THBS1,0.16,0.38781,BA11_MalesMDD,MDD,Human
THEM4,0.15,0.14125,BA11_MalesMDD,MDD,Human
THRA,0.03,0.78024,BA11_MalesMDD,MDD,Human
THRB,0.06,0.22190,BA11_MalesMDD,MDD,Human
TIAM1,0.06,0.17904,BA11_MalesMDD,MDD,Human
TICAM1,-0.08,0.71897,BA11_MalesMDD,MDD,Human
TICAM2,0.18,0.64301,BA11_MalesMDD,MDD,Human
TIMP1,0.23,0.27943,BA11_MalesMDD,MDD,Human
TIMP3,-0.16,0.36519,BA11_MalesMDD,MDD,Human
TJP1,-0.12,0.16593,BA11_MalesMDD,MDD,Human
TK1,-0.12,0.73505,BA11_MalesMDD,MDD,Human
TKT,0.10,0.40338,BA11_MalesMDD,MDD,Human
TLN1,-0.03,0.73968,BA11_MalesMDD,MDD,Human
TLR2,0.53,0.04802,BA11_MalesMDD,MDD,Human
TLR3,0.21,0.25492,BA11_MalesMDD,MDD,Human
TLR4,-0.20,0.30128,BA11_MalesMDD,MDD,Human
TLR5,0.30,0.17346,BA11_MalesMDD,MDD,Human
TNC,-0.60,0.08200,BA11_MalesMDD,MDD,Human
TNF,-1.64,0.20536,BA11_MalesMDD,MDD,Human
TNFAIP3,-0.18,0.36079,BA11_MalesMDD,MDD,Human
TNFRSF10B,-0.12,0.44785,BA11_MalesMDD,MDD,Human
TNFRSF11A,-0.07,0.41693,BA11_MalesMDD,MDD,Human
TNFRSF1A,0.17,0.16376,BA11_MalesMDD,MDD,Human
TNFRSF1B,0.01,0.97083,BA11_MalesMDD,MDD,Human
TNFSF11,-0.68,0.37870,BA11_MalesMDD,MDD,Human
TNNI3,-0.48,0.46743,BA11_MalesMDD,MDD,Human
TNNT2,0.27,0.03783,BA11_MalesMDD,MDD,Human
TOB1,-0.07,0.48569,BA11_MalesMDD,MDD,Human
TOMM40,0.04,0.73104,BA11_MalesMDD,MDD,Human
TP53,-0.07,0.81750,BA11_MalesMDD,MDD,Human
TP73,0.16,0.66476,BA11_MalesMDD,MDD,Human
TPH2,-0.06,0.67738,BA11_MalesMDD,MDD,Human
TPI1,0.11,0.29461,BA11_MalesMDD,MDD,Human
TPM1,0.09,0.05975,BA11_MalesMDD,MDD,Human
TPO,-0.23,0.70903,BA11_MalesMDD,MDD,Human
TPP1,-0.04,0.79272,BA11_MalesMDD,MDD,Human
TRADD,0.08,0.51906,BA11_MalesMDD,MDD,Human
TRAF1,-0.14,0.19766,BA11_MalesMDD,MDD,Human
TRAF2,-0.14,0.20520,BA11_MalesMDD,MDD,Human
TRAF3,0.07,0.37192,BA11_MalesMDD,MDD,Human
TRAF3IP2,-0.17,0.25184,BA11_MalesMDD,MDD,Human
TRAF4,-0.25,0.01773,BA11_MalesMDD,MDD,Human
TRAF5,0.07,0.60486,BA11_MalesMDD,MDD,Human
TRAF6,-0.01,0.91003,BA11_MalesMDD,MDD,Human
TRAP1,0.07,0.37328,BA11_MalesMDD,MDD,Human
TRH,0.12,0.66443,BA11_MalesMDD,MDD,Human
TRIB3,0.50,0.14786,BA11_MalesMDD,MDD,Human
TRIP10,0.08,0.59246,BA11_MalesMDD,MDD,Human
TRPC1,-0.07,0.45277,BA11_MalesMDD,MDD,Human
TRPC3,-0.01,0.89587,BA11_MalesMDD,MDD,Human
TRPV1,-0.39,0.23255,BA11_MalesMDD,MDD,Human
TRRAP,0.04,0.70115,BA11_MalesMDD,MDD,Human
TSC1,0.00,0.93876,BA11_MalesMDD,MDD,Human
TSC2,0.00,0.97630,BA11_MalesMDD,MDD,Human
TSHR,0.47,0.31136,BA11_MalesMDD,MDD,Human
TSPO,0.14,0.69068,BA11_MalesMDD,MDD,Human
TTF1,0.05,0.39753,BA11_MalesMDD,MDD,Human
TTF2,-0.08,0.49212,BA11_MalesMDD,MDD,Human
TTK,0.12,0.62354,BA11_MalesMDD,MDD,Human
TUBA1B,0.13,0.16207,BA11_MalesMDD,MDD,Human
TUBB3,0.62,0.34687,BA11_MalesMDD,MDD,Human
TXN2,0.02,0.82759,BA11_MalesMDD,MDD,Human
TXNRD2,0.07,0.69033,BA11_MalesMDD,MDD,Human
TYK2,0.04,0.76884,BA11_MalesMDD,MDD,Human
TYMP,0.16,0.61498,BA11_MalesMDD,MDD,Human
TYMS,-0.47,0.26380,BA11_MalesMDD,MDD,Human
UBC,-0.07,0.36751,BA11_MalesMDD,MDD,Human
UBE2I,0.10,0.13205,BA11_MalesMDD,MDD,Human
UBE3A,-0.08,0.26027,BA11_MalesMDD,MDD,Human
UCKL1,0.16,0.32489,BA11_MalesMDD,MDD,Human
UGDH,-0.04,0.67265,BA11_MalesMDD,MDD,Human
UGP2,0.00,0.93131,BA11_MalesMDD,MDD,Human
ULK1,0.08,0.76454,BA11_MalesMDD,MDD,Human
UMPS,-0.04,0.55810,BA11_MalesMDD,MDD,Human
UNC13B,0.01,0.84453,BA11_MalesMDD,MDD,Human
UPB1,0.33,0.61200,BA11_MalesMDD,MDD,Human
UQCR10,0.16,0.23309,BA11_MalesMDD,MDD,Human
UQCR11,0.10,0.39016,BA11_MalesMDD,MDD,Human
UQCRB,0.12,0.13088,BA11_MalesMDD,MDD,Human
UQCRC1,0.01,0.88926,BA11_MalesMDD,MDD,Human
UQCRC2,0.04,0.53847,BA11_MalesMDD,MDD,Human
UQCRFS1,0.04,0.62122,BA11_MalesMDD,MDD,Human
UQCRQ,-0.02,0.75721,BA11_MalesMDD,MDD,Human
USP21,-0.02,0.86633,BA11_MalesMDD,MDD,Human
USP8,0.02,0.56523,BA11_MalesMDD,MDD,Human
UTS2,-0.12,0.81104,BA11_MalesMDD,MDD,Human
UTS2R,0.43,0.58136,BA11_MalesMDD,MDD,Human
VAMP2,-0.04,0.71686,BA11_MalesMDD,MDD,Human
VANGL2,-0.22,0.11006,BA11_MalesMDD,MDD,Human
VAPB,-0.05,0.38292,BA11_MalesMDD,MDD,Human
VASP,0.00,0.96884,BA11_MalesMDD,MDD,Human
VCAM1,-0.67,0.02480,BA11_MalesMDD,MDD,Human
VCL,0.03,0.72633,BA11_MalesMDD,MDD,Human
VDAC1,0.00,0.98540,BA11_MalesMDD,MDD,Human
VDAC2,0.04,0.54959,BA11_MalesMDD,MDD,Human
VDAC3,0.05,0.64406,BA11_MalesMDD,MDD,Human
VEGFA,-0.14,0.39437,BA11_MalesMDD,MDD,Human
VHL,0.01,0.92321,BA11_MalesMDD,MDD,Human
VIM,-0.05,0.67486,BA11_MalesMDD,MDD,Human
VIP,0.24,0.14029,BA11_MalesMDD,MDD,Human
VIPR1,0.12,0.41400,BA11_MalesMDD,MDD,Human
WAS,0.14,0.57014,BA11_MalesMDD,MDD,Human
WASL,0.04,0.50493,BA11_MalesMDD,MDD,Human
WEE2,-0.36,0.23551,BA11_MalesMDD,MDD,Human
WIF1,-0.50,0.03859,BA11_MalesMDD,MDD,Human
WNT11,-0.25,0.55347,BA11_MalesMDD,MDD,Human
WNT16,-0.08,0.61236,BA11_MalesMDD,MDD,Human
WNT3,-0.04,0.76952,BA11_MalesMDD,MDD,Human
WNT4,-0.25,0.30182,BA11_MalesMDD,MDD,Human
WNT5A,0.00,0.98084,BA11_MalesMDD,MDD,Human
WWTR1,-0.19,0.20360,BA11_MalesMDD,MDD,Human
XBP1,0.08,0.34285,BA11_MalesMDD,MDD,Human
XDH,1.31,0.29040,BA11_MalesMDD,MDD,Human
XIAP,-0.01,0.83613,BA11_MalesMDD,MDD,Human
XPO1,-0.02,0.82029,BA11_MalesMDD,MDD,Human
YAP1,-0.19,0.29650,BA11_MalesMDD,MDD,Human
YWHAE,0.13,0.02513,BA11_MalesMDD,MDD,Human
YWHAQ,0.00,0.95086,BA11_MalesMDD,MDD,Human
ZAP70,0.08,0.74780,BA11_MalesMDD,MDD,Human
ZBTB16,0.11,0.40731,BA11_MalesMDD,MDD,Human
ZBTB17,-0.02,0.87573,BA11_MalesMDD,MDD,Human
ZEB1,-0.01,0.80164,BA11_MalesMDD,MDD,Human
ZEB2,-0.10,0.35168,BA11_MalesMDD,MDD,Human
ZFP36,-0.49,0.14870,BA11_MalesMDD,MDD,Human
ZMPSTE24,0.00,0.96934,BA11_MalesMDD,MDD,Human
ZYX,0.04,0.86206,BA11_MalesMDD,MDD,Human
AADAT,-0.07,0.44464,BA11_FemalesMDD,MDD,Human
AANAT,0.11,0.86138,BA11_FemalesMDD,MDD,Human
ABAT,-0.04,0.30576,BA11_FemalesMDD,MDD,Human
ABCA1,-0.37,0.00595,BA11_FemalesMDD,MDD,Human
ABCB1,-0.17,0.15820,BA11_FemalesMDD,MDD,Human
ABCB11,-0.97,0.07000,BA11_FemalesMDD,MDD,Human
ABCB4,-0.19,0.48054,BA11_FemalesMDD,MDD,Human
ABCC2,-0.12,0.66963,BA11_FemalesMDD,MDD,Human
ABCC3,-0.16,0.60357,BA11_FemalesMDD,MDD,Human
ABCC4,-0.31,0.05759,BA11_FemalesMDD,MDD,Human
ABCD1,0.00,0.98333,BA11_FemalesMDD,MDD,Human
ABCD3,-0.28,0.00034,BA11_FemalesMDD,MDD,Human
ABCG1,-0.07,0.33150,BA11_FemalesMDD,MDD,Human
ABCG2,-0.68,0.00235,BA11_FemalesMDD,MDD,Human
ABCG5,-0.26,0.19758,BA11_FemalesMDD,MDD,Human
