HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
CD86,0.01,0.94739,Deep_Neurons,SCZ,Human
CDA,0.08,0.23759,Deep_Neurons,SCZ,Human
CDC14B,-0.07,0.46161,Deep_Neurons,SCZ,Human
CDC20,-0.01,0.91666,Deep_Neurons,SCZ,Human
CDC25A,0.01,0.89386,Deep_Neurons,SCZ,Human
CDC37,0.03,0.74955,Deep_Neurons,SCZ,Human
CDC42,-0.11,0.35121,Deep_Neurons,SCZ,Human
CDC45,0.11,0.14967,Deep_Neurons,SCZ,Human
CDC6,-0.08,0.26724,Deep_Neurons,SCZ,Human
CDC7,-0.03,0.74665,Deep_Neurons,SCZ,Human
CDH1,-0.06,0.48204,Deep_Neurons,SCZ,Human
CDH5,0.01,0.86481,Deep_Neurons,SCZ,Human
CDIPT,-0.01,0.94478,Deep_Neurons,SCZ,Human
CDK1,0.07,0.42044,Deep_Neurons,SCZ,Human
CDK2,0.03,0.70608,Deep_Neurons,SCZ,Human
CDK4,0.07,0.46513,Deep_Neurons,SCZ,Human
CDK5,0.12,0.23589,Deep_Neurons,SCZ,Human
CDK5R1,0.04,0.65810,Deep_Neurons,SCZ,Human
CDK6,0.06,0.39613,Deep_Neurons,SCZ,Human
CDK7,0.01,0.91315,Deep_Neurons,SCZ,Human
CDK9,0.04,0.65101,Deep_Neurons,SCZ,Human
CDKN1A,0.01,0.95415,Deep_Neurons,SCZ,Human
CDKN1B,-0.06,0.59052,Deep_Neurons,SCZ,Human
CDKN2A,0.16,0.06313,Deep_Neurons,SCZ,Human
CDKN2B,0.00,0.99078,Deep_Neurons,SCZ,Human
CDKN2C,-0.09,0.24222,Deep_Neurons,SCZ,Human
CDKN2D,-0.02,0.87011,Deep_Neurons,SCZ,Human
CDX2,0.01,0.88427,Deep_Neurons,SCZ,Human
CEBPA,0.06,0.57173,Deep_Neurons,SCZ,Human
CEBPB,0.19,0.06860,Deep_Neurons,SCZ,Human
CER1,-0.16,0.10817,Deep_Neurons,SCZ,Human
CFL1,0.19,0.37001,Deep_Neurons,SCZ,Human
CFLAR,0.08,0.42515,Deep_Neurons,SCZ,Human
CHD8,-0.05,0.53145,Deep_Neurons,SCZ,Human
CHDH,-0.02,0.86734,Deep_Neurons,SCZ,Human
CHEK1,0.10,0.10355,Deep_Neurons,SCZ,Human
CHRM1,-0.10,0.18490,Deep_Neurons,SCZ,Human
CHRM3,-0.05,0.53118,Deep_Neurons,SCZ,Human
CHRNA4,0.11,0.11397,Deep_Neurons,SCZ,Human
CHUK,0.03,0.72915,Deep_Neurons,SCZ,Human
CISH,-0.07,0.49927,Deep_Neurons,SCZ,Human
CKB,0.15,0.24373,Deep_Neurons,SCZ,Human
CLIP1,-0.03,0.76077,Deep_Neurons,SCZ,Human
CLOCK,0.07,0.33880,Deep_Neurons,SCZ,Human
CLTA,0.04,0.68841,Deep_Neurons,SCZ,Human
CMPK2,0.05,0.49453,Deep_Neurons,SCZ,Human
CNGB1,-0.03,0.67561,Deep_Neurons,SCZ,Human
CNOT1,0.02,0.76373,Deep_Neurons,SCZ,Human
CNOT10,-0.11,0.20653,Deep_Neurons,SCZ,Human
CNOT6L,-0.06,0.57036,Deep_Neurons,SCZ,Human
CNR1,0.04,0.64537,Deep_Neurons,SCZ,Human
COL1A1,0.03,0.63983,Deep_Neurons,SCZ,Human
COMT,0.10,0.10524,Deep_Neurons,SCZ,Human
COX11,0.06,0.33186,Deep_Neurons,SCZ,Human
COX17,0.09,0.48517,Deep_Neurons,SCZ,Human
COX4I1,0.00,0.99055,Deep_Neurons,SCZ,Human
COX5A,0.15,0.47585,Deep_Neurons,SCZ,Human
COX5B,-0.01,0.92638,Deep_Neurons,SCZ,Human
COX6B2,-0.05,0.53466,Deep_Neurons,SCZ,Human
COX6C,-0.16,0.63940,Deep_Neurons,SCZ,Human
COX7A1,0.00,0.99833,Deep_Neurons,SCZ,Human
COX7C,0.03,0.85721,Deep_Neurons,SCZ,Human
COX8A,-0.04,0.63733,Deep_Neurons,SCZ,Human
CP,0.09,0.33722,Deep_Neurons,SCZ,Human
CPS1,-0.11,0.10391,Deep_Neurons,SCZ,Human
CPT1A,0.08,0.24031,Deep_Neurons,SCZ,Human
CPT1C,0.00,0.98795,Deep_Neurons,SCZ,Human
CPT2,0.00,0.96468,Deep_Neurons,SCZ,Human
CR2,0.00,0.99098,Deep_Neurons,SCZ,Human
CRAT,0.02,0.80610,Deep_Neurons,SCZ,Human
CREB1,0.05,0.64469,Deep_Neurons,SCZ,Human
CREB3,-0.13,0.17671,Deep_Neurons,SCZ,Human
CREBBP,-0.06,0.51723,Deep_Neurons,SCZ,Human
CRH,0.03,0.71390,Deep_Neurons,SCZ,Human
CRHR1,0.06,0.37763,Deep_Neurons,SCZ,Human
CRK,0.08,0.44193,Deep_Neurons,SCZ,Human
CRTC2,-0.03,0.76073,Deep_Neurons,SCZ,Human
CS,-0.02,0.85945,Deep_Neurons,SCZ,Human
CSF1,-0.08,0.22321,Deep_Neurons,SCZ,Human
CSF1R,0.00,0.99731,Deep_Neurons,SCZ,Human
CSF2,-0.02,0.84612,Deep_Neurons,SCZ,Human
CSF2RB,0.13,0.06772,Deep_Neurons,SCZ,Human
CSF3,-0.07,0.45250,Deep_Neurons,SCZ,Human
CSF3R,0.02,0.85460,Deep_Neurons,SCZ,Human
CSN2,-0.04,0.63361,Deep_Neurons,SCZ,Human
CSNK1A1L,0.04,0.66795,Deep_Neurons,SCZ,Human
CSNK1D,0.00,0.99851,Deep_Neurons,SCZ,Human
CSNK2A1,0.07,0.43027,Deep_Neurons,SCZ,Human
CTBP1,-0.03,0.76385,Deep_Neurons,SCZ,Human
CTH,-0.01,0.86496,Deep_Neurons,SCZ,Human
CTLA4,0.06,0.55696,Deep_Neurons,SCZ,Human
CTNNA1,0.04,0.72020,Deep_Neurons,SCZ,Human
CTNNB1,0.01,0.89226,Deep_Neurons,SCZ,Human
CTNNBIP1,-0.04,0.71672,Deep_Neurons,SCZ,Human
CTNND1,0.00,0.99294,Deep_Neurons,SCZ,Human
CTPS1,0.03,0.74138,Deep_Neurons,SCZ,Human
CUL1,0.02,0.86904,Deep_Neurons,SCZ,Human
CUL2,-0.08,0.38946,Deep_Neurons,SCZ,Human
CUL3,0.09,0.52622,Deep_Neurons,SCZ,Human
CX3CL1,-0.06,0.43777,Deep_Neurons,SCZ,Human
CXCL1,-0.01,0.89835,Deep_Neurons,SCZ,Human
CXCL10,-0.03,0.74559,Deep_Neurons,SCZ,Human
CXCL12,0.00,0.95709,Deep_Neurons,SCZ,Human
CXCL8,-0.09,0.39364,Deep_Neurons,SCZ,Human
CXCR2,-0.05,0.53282,Deep_Neurons,SCZ,Human
CXCR4,-0.12,0.28346,Deep_Neurons,SCZ,Human
CXCR6,0.04,0.59561,Deep_Neurons,SCZ,Human
CXXC4,0.05,0.50469,Deep_Neurons,SCZ,Human
CYBA,0.11,0.36016,Deep_Neurons,SCZ,Human
CYC1,0.00,0.98378,Deep_Neurons,SCZ,Human
CYCS,-0.05,0.81198,Deep_Neurons,SCZ,Human
CYP11A1,-0.18,0.03256,Deep_Neurons,SCZ,Human
CYP11B1,-0.01,0.86517,Deep_Neurons,SCZ,Human
CYP17A1,0.09,0.17378,Deep_Neurons,SCZ,Human
CYP1A1,0.01,0.92478,Deep_Neurons,SCZ,Human
CYP1B1,0.09,0.24133,Deep_Neurons,SCZ,Human
CYP21A2,-0.08,0.28275,Deep_Neurons,SCZ,Human
CYP24A1,-0.08,0.34295,Deep_Neurons,SCZ,Human
CYP27A1,0.00,0.96029,Deep_Neurons,SCZ,Human
CYP2B6,0.01,0.89610,Deep_Neurons,SCZ,Human
CYP2C19,0.05,0.45785,Deep_Neurons,SCZ,Human
CYP2C8,-0.09,0.41471,Deep_Neurons,SCZ,Human
CYP2E1,0.02,0.74894,Deep_Neurons,SCZ,Human
CYP2J2,-0.01,0.94828,Deep_Neurons,SCZ,Human
CYP2U1,0.01,0.89182,Deep_Neurons,SCZ,Human
CYP3A4,0.02,0.74587,Deep_Neurons,SCZ,Human
CYP4F3,-0.09,0.18318,Deep_Neurons,SCZ,Human
CYP4F8,0.05,0.59107,Deep_Neurons,SCZ,Human
CYP7A1,-0.07,0.42245,Deep_Neurons,SCZ,Human
CYP8B1,0.15,0.07396,Deep_Neurons,SCZ,Human
DAB1,0.10,0.23128,Deep_Neurons,SCZ,Human
DAPP1,-0.07,0.47307,Deep_Neurons,SCZ,Human
DAXX,0.03,0.72582,Deep_Neurons,SCZ,Human
DBF4,-0.06,0.64416,Deep_Neurons,SCZ,Human
DBH,-0.02,0.77587,Deep_Neurons,SCZ,Human
DBI,-0.02,0.84870,Deep_Neurons,SCZ,Human
DCC,0.02,0.77985,Deep_Neurons,SCZ,Human
DCK,0.05,0.57182,Deep_Neurons,SCZ,Human
DCT,0.14,0.18720,Deep_Neurons,SCZ,Human
DCTD,0.06,0.52561,Deep_Neurons,SCZ,Human
DDB2,-0.06,0.38192,Deep_Neurons,SCZ,Human
DDC,-0.08,0.38012,Deep_Neurons,SCZ,Human
DDIT4,-0.02,0.83476,Deep_Neurons,SCZ,Human
DDX5,0.51,0.03237,Deep_Neurons,SCZ,Human
DERL1,0.08,0.24310,Deep_Neurons,SCZ,Human
DHODH,0.07,0.40360,Deep_Neurons,SCZ,Human
DIAPH1,-0.10,0.17164,Deep_Neurons,SCZ,Human
DIO1,-0.18,0.03994,Deep_Neurons,SCZ,Human
DIO2,0.00,0.99014,Deep_Neurons,SCZ,Human
DIO3,-0.03,0.76235,Deep_Neurons,SCZ,Human
DKK1,0.04,0.61598,Deep_Neurons,SCZ,Human
DLAT,0.07,0.28824,Deep_Neurons,SCZ,Human
DLD,-0.02,0.82776,Deep_Neurons,SCZ,Human
DLG1,0.07,0.61095,Deep_Neurons,SCZ,Human
DLG4,-0.05,0.64671,Deep_Neurons,SCZ,Human
DLL3,-0.05,0.56045,Deep_Neurons,SCZ,Human
DLST,-0.04,0.68480,Deep_Neurons,SCZ,Human
DLX5,-0.18,0.09386,Deep_Neurons,SCZ,Human
DNM1,0.16,0.26695,Deep_Neurons,SCZ,Human
DNM1L,0.05,0.57347,Deep_Neurons,SCZ,Human
DNM2,-0.06,0.51664,Deep_Neurons,SCZ,Human
DNMT1,0.02,0.78927,Deep_Neurons,SCZ,Human
DNMT3A,0.04,0.55619,Deep_Neurons,SCZ,Human
DOCK1,0.03,0.68319,Deep_Neurons,SCZ,Human
DOCK2,-0.02,0.80967,Deep_Neurons,SCZ,Human
DPYD,0.00,0.99312,Deep_Neurons,SCZ,Human
DPYS,0.00,0.95436,Deep_Neurons,SCZ,Human
DPYSL2,0.12,0.49852,Deep_Neurons,SCZ,Human
DRD1,-0.03,0.73876,Deep_Neurons,SCZ,Human
DRD2,0.06,0.46639,Deep_Neurons,SCZ,Human
DRD3,0.01,0.85597,Deep_Neurons,SCZ,Human
DTYMK,-0.04,0.63900,Deep_Neurons,SCZ,Human
DUT,0.00,0.96135,Deep_Neurons,SCZ,Human
DVL1,0.12,0.18631,Deep_Neurons,SCZ,Human
DYNLL2,-0.08,0.48443,Deep_Neurons,SCZ,Human
E2F1,-0.08,0.29531,Deep_Neurons,SCZ,Human
E2F2,-0.03,0.76821,Deep_Neurons,SCZ,Human
E2F3,-0.04,0.68742,Deep_Neurons,SCZ,Human
E2F4,0.08,0.25478,Deep_Neurons,SCZ,Human
ECHDC1,0.02,0.84415,Deep_Neurons,SCZ,Human
ECHS1,0.03,0.65334,Deep_Neurons,SCZ,Human
EDN1,-0.08,0.34862,Deep_Neurons,SCZ,Human
EDNRA,0.01,0.95008,Deep_Neurons,SCZ,Human
EDNRB,-0.04,0.52015,Deep_Neurons,SCZ,Human
EEF2,-0.08,0.50876,Deep_Neurons,SCZ,Human
EEF2K,0.01,0.90114,Deep_Neurons,SCZ,Human
EFNA1,-0.12,0.13984,Deep_Neurons,SCZ,Human
EGF,-0.02,0.77966,Deep_Neurons,SCZ,Human
EGFR,-0.03,0.67467,Deep_Neurons,SCZ,Human
EGLN2,0.12,0.04528,Deep_Neurons,SCZ,Human
EGR1,-0.05,0.57491,Deep_Neurons,SCZ,Human
EGR2,-0.04,0.59781,Deep_Neurons,SCZ,Human
EHHADH,-0.12,0.20044,Deep_Neurons,SCZ,Human
EHMT2,0.08,0.37711,Deep_Neurons,SCZ,Human
EIF2AK2,-0.02,0.87966,Deep_Neurons,SCZ,Human
EIF2AK3,0.06,0.45458,Deep_Neurons,SCZ,Human
EIF2S1,0.05,0.60025,Deep_Neurons,SCZ,Human
EIF3H,0.07,0.60089,Deep_Neurons,SCZ,Human
EIF4E,-0.10,0.29757,Deep_Neurons,SCZ,Human
EIF4EBP1,0.09,0.30128,Deep_Neurons,SCZ,Human
ELAVL1,0.05,0.53937,Deep_Neurons,SCZ,Human
ELMO1,0.14,0.34989,Deep_Neurons,SCZ,Human
ELOVL2,0.07,0.48116,Deep_Neurons,SCZ,Human
ELOVL4,-0.05,0.61565,Deep_Neurons,SCZ,Human
ELOVL5,-0.05,0.51481,Deep_Neurons,SCZ,Human
ELOVL6,0.05,0.51019,Deep_Neurons,SCZ,Human
ENO1,-0.07,0.51444,Deep_Neurons,SCZ,Human
ENPP1,-0.08,0.28244,Deep_Neurons,SCZ,Human
EPAS1,-0.05,0.52862,Deep_Neurons,SCZ,Human
EPHA2,0.06,0.31778,Deep_Neurons,SCZ,Human
EPHX1,-0.05,0.51089,Deep_Neurons,SCZ,Human
EPHX2,-0.02,0.74673,Deep_Neurons,SCZ,Human
EPO,0.05,0.53009,Deep_Neurons,SCZ,Human
ERBB2,-0.06,0.43757,Deep_Neurons,SCZ,Human
ERBB3,0.02,0.76895,Deep_Neurons,SCZ,Human
ERBB4,-0.01,0.86096,Deep_Neurons,SCZ,Human
EREG,0.02,0.81529,Deep_Neurons,SCZ,Human
ERN1,-0.04,0.63826,Deep_Neurons,SCZ,Human
ESPL1,-0.09,0.21265,Deep_Neurons,SCZ,Human
ESR1,-0.08,0.43116,Deep_Neurons,SCZ,Human
ESRRB,-0.03,0.75388,Deep_Neurons,SCZ,Human
ETS1,-0.04,0.65323,Deep_Neurons,SCZ,Human
ETV5,-0.05,0.57868,Deep_Neurons,SCZ,Human
ETV6,-0.01,0.89570,Deep_Neurons,SCZ,Human
EWSR1,0.04,0.77447,Deep_Neurons,SCZ,Human
EXOC2,0.03,0.67509,Deep_Neurons,SCZ,Human
EXOC4,-0.07,0.32921,Deep_Neurons,SCZ,Human
EXOC5,0.04,0.66941,Deep_Neurons,SCZ,Human
EXOC7,-0.03,0.68265,Deep_Neurons,SCZ,Human
EXOSC2,0.01,0.92056,Deep_Neurons,SCZ,Human
EXOSC7,-0.04,0.65326,Deep_Neurons,SCZ,Human
EXOSC9,-0.06,0.37542,Deep_Neurons,SCZ,Human
EZH2,0.04,0.73426,Deep_Neurons,SCZ,Human
EZR,0.08,0.39777,Deep_Neurons,SCZ,Human
F2,0.07,0.36753,Deep_Neurons,SCZ,Human
F2R,-0.09,0.11023,Deep_Neurons,SCZ,Human
FABP1,0.03,0.70673,Deep_Neurons,SCZ,Human
FABP2,0.03,0.75795,Deep_Neurons,SCZ,Human
FABP3,0.10,0.38964,Deep_Neurons,SCZ,Human
FABP4,0.07,0.46470,Deep_Neurons,SCZ,Human
FADD,-0.02,0.83970,Deep_Neurons,SCZ,Human
FADS1,-0.10,0.15383,Deep_Neurons,SCZ,Human
FADS2,-0.08,0.31259,Deep_Neurons,SCZ,Human
FAF1,0.03,0.71506,Deep_Neurons,SCZ,Human
FAH,0.03,0.74780,Deep_Neurons,SCZ,Human
FAS,-0.01,0.84666,Deep_Neurons,SCZ,Human
FASLG,0.07,0.38626,Deep_Neurons,SCZ,Human
FASN,0.02,0.67387,Deep_Neurons,SCZ,Human
FBP1,0.00,0.96023,Deep_Neurons,SCZ,Human
FBXO32,-0.01,0.95290,Deep_Neurons,SCZ,Human
FBXW11,0.02,0.76907,Deep_Neurons,SCZ,Human
FCGR2A,-0.07,0.54358,Deep_Neurons,SCZ,Human
FDPS,-0.02,0.76608,Deep_Neurons,SCZ,Human
FGF1,0.04,0.56166,Deep_Neurons,SCZ,Human
FGF14,0.10,0.44196,Deep_Neurons,SCZ,Human
FGF2,0.00,0.98761,Deep_Neurons,SCZ,Human
FGF21,0.06,0.40740,Deep_Neurons,SCZ,Human
FGFR1,-0.04,0.50786,Deep_Neurons,SCZ,Human
FGFR2,-0.06,0.49485,Deep_Neurons,SCZ,Human
FGFR3,0.15,0.15608,Deep_Neurons,SCZ,Human
FGR,0.07,0.47319,Deep_Neurons,SCZ,Human
FH,-0.08,0.34582,Deep_Neurons,SCZ,Human
FKBP4,0.09,0.52451,Deep_Neurons,SCZ,Human
FLT1,-0.01,0.92172,Deep_Neurons,SCZ,Human
FLT3,-0.09,0.20095,Deep_Neurons,SCZ,Human
FLT3LG,0.01,0.90739,Deep_Neurons,SCZ,Human
FLT4,0.11,0.11373,Deep_Neurons,SCZ,Human
FN1,-0.03,0.66010,Deep_Neurons,SCZ,Human
FOS,0.01,0.93361,Deep_Neurons,SCZ,Human
FOSB,-0.09,0.39393,Deep_Neurons,SCZ,Human
FOSL1,0.11,0.25821,Deep_Neurons,SCZ,Human
FOXA2,0.01,0.85995,Deep_Neurons,SCZ,Human
FOXO1,-0.02,0.79524,Deep_Neurons,SCZ,Human
FOXO3,0.06,0.55833,Deep_Neurons,SCZ,Human
FRS2,-0.01,0.90509,Deep_Neurons,SCZ,Human
FRZB,-0.01,0.89152,Deep_Neurons,SCZ,Human
FSHR,-0.09,0.22933,Deep_Neurons,SCZ,Human
FTH1,0.13,0.58277,Deep_Neurons,SCZ,Human
FUCA1,-0.02,0.81416,Deep_Neurons,SCZ,Human
FUT8,0.03,0.70808,Deep_Neurons,SCZ,Human
FYN,0.05,0.65140,Deep_Neurons,SCZ,Human
FZD10,0.05,0.58956,Deep_Neurons,SCZ,Human
FZD3,-0.08,0.36266,Deep_Neurons,SCZ,Human
FZR1,0.01,0.94433,Deep_Neurons,SCZ,Human
G6PC1,-0.07,0.40070,Deep_Neurons,SCZ,Human
GAB1,0.04,0.66780,Deep_Neurons,SCZ,Human
GAB2,-0.04,0.62163,Deep_Neurons,SCZ,Human
GABARAP,0.02,0.89737,Deep_Neurons,SCZ,Human
GABBR1,-0.20,0.14554,Deep_Neurons,SCZ,Human
GABRA1,0.03,0.84409,Deep_Neurons,SCZ,Human
GAD1,-0.03,0.66090,Deep_Neurons,SCZ,Human
GADD45G,0.08,0.40240,Deep_Neurons,SCZ,Human
GAMT,-0.07,0.43773,Deep_Neurons,SCZ,Human
GAPDH,0.05,0.80487,Deep_Neurons,SCZ,Human
GART,0.09,0.26398,Deep_Neurons,SCZ,Human
GATA4,0.05,0.54393,Deep_Neurons,SCZ,Human
GATM,0.00,0.97525,Deep_Neurons,SCZ,Human
GBE1,-0.05,0.49966,Deep_Neurons,SCZ,Human
GCDH,-0.06,0.41783,Deep_Neurons,SCZ,Human
GCG,0.05,0.53265,Deep_Neurons,SCZ,Human
GCK,-0.01,0.86545,Deep_Neurons,SCZ,Human
GCLC,0.04,0.59457,Deep_Neurons,SCZ,Human
GFPT1,0.13,0.24486,Deep_Neurons,SCZ,Human
GGPS1,0.03,0.78241,Deep_Neurons,SCZ,Human
GHR,-0.11,0.26229,Deep_Neurons,SCZ,Human
GHRH,0.04,0.66694,Deep_Neurons,SCZ,Human
GHRHR,0.00,0.97564,Deep_Neurons,SCZ,Human
GHRL,-0.05,0.52297,Deep_Neurons,SCZ,Human
GJA1,0.05,0.62959,Deep_Neurons,SCZ,Human
GLB1,-0.09,0.22265,Deep_Neurons,SCZ,Human
GLI2,0.02,0.87009,Deep_Neurons,SCZ,Human
GLI3,-0.09,0.22415,Deep_Neurons,SCZ,Human
GLS2,-0.05,0.63838,Deep_Neurons,SCZ,Human
GLUD1,0.02,0.85539,Deep_Neurons,SCZ,Human
GLUL,0.13,0.23006,Deep_Neurons,SCZ,Human
GNA11,0.03,0.73187,Deep_Neurons,SCZ,Human
GNAI1,0.10,0.45855,Deep_Neurons,SCZ,Human
GNAO1,0.16,0.36247,Deep_Neurons,SCZ,Human
GNAQ,0.13,0.39528,Deep_Neurons,SCZ,Human
GNAS,0.03,0.77232,Deep_Neurons,SCZ,Human
GNB3,-0.02,0.74357,Deep_Neurons,SCZ,Human
GNB5,0.04,0.52177,Deep_Neurons,SCZ,Human
GNRHR,-0.08,0.48827,Deep_Neurons,SCZ,Human
GOT2,0.05,0.55468,Deep_Neurons,SCZ,Human
GPC1,0.06,0.43588,Deep_Neurons,SCZ,Human
GPHN,0.10,0.23898,Deep_Neurons,SCZ,Human
GPI,-0.06,0.58007,Deep_Neurons,SCZ,Human
GPT,-0.01,0.95023,Deep_Neurons,SCZ,Human
GPX4,0.01,0.91756,Deep_Neurons,SCZ,Human
GPX6,-0.05,0.60072,Deep_Neurons,SCZ,Human
GRAP2,-0.02,0.78883,Deep_Neurons,SCZ,Human
GRB10,-0.12,0.20360,Deep_Neurons,SCZ,Human
GRB2,-0.03,0.74452,Deep_Neurons,SCZ,Human
GRIA1,0.17,0.19478,Deep_Neurons,SCZ,Human
GRIA2,0.27,0.36207,Deep_Neurons,SCZ,Human
GRIN1,-0.06,0.47544,Deep_Neurons,SCZ,Human
GRIN2A,-0.05,0.60378,Deep_Neurons,SCZ,Human
GRIN2B,0.02,0.81349,Deep_Neurons,SCZ,Human
GRIN3A,0.01,0.94105,Deep_Neurons,SCZ,Human
GRM1,0.03,0.71315,Deep_Neurons,SCZ,Human
GRM2,0.07,0.32222,Deep_Neurons,SCZ,Human
GRM3,0.04,0.59747,Deep_Neurons,SCZ,Human
GRM4,0.01,0.88663,Deep_Neurons,SCZ,Human
GRM5,0.03,0.73343,Deep_Neurons,SCZ,Human
GRM7,0.14,0.06523,Deep_Neurons,SCZ,Human
GSK3B,0.15,0.25461,Deep_Neurons,SCZ,Human
GSN,0.01,0.92575,Deep_Neurons,SCZ,Human
GSR,-0.04,0.67449,Deep_Neurons,SCZ,Human
GSS,0.07,0.42864,Deep_Neurons,SCZ,Human
GSTK1,-0.07,0.31855,Deep_Neurons,SCZ,Human
GSTO2,-0.08,0.38169,Deep_Neurons,SCZ,Human
GSTP1,-0.09,0.33727,Deep_Neurons,SCZ,Human
GSTZ1,0.04,0.60820,Deep_Neurons,SCZ,Human
GUCY1A2,-0.11,0.25635,Deep_Neurons,SCZ,Human
GYG1,-0.03,0.79681,Deep_Neurons,SCZ,Human
GYS1,-0.11,0.15520,Deep_Neurons,SCZ,Human
HAAO,0.06,0.41990,Deep_Neurons,SCZ,Human
HADH,-0.05,0.64353,Deep_Neurons,SCZ,Human
HADHA,-0.02,0.86967,Deep_Neurons,SCZ,Human
HAND1,0.05,0.61092,Deep_Neurons,SCZ,Human
HAP1,0.09,0.28053,Deep_Neurons,SCZ,Human
HBEGF,0.08,0.31825,Deep_Neurons,SCZ,Human
HCK,-0.01,0.94480,Deep_Neurons,SCZ,Human
HCRTR1,-0.02,0.81311,Deep_Neurons,SCZ,Human
HDAC1,0.02,0.84780,Deep_Neurons,SCZ,Human
HDAC5,-0.04,0.55212,Deep_Neurons,SCZ,Human
HES1,-0.02,0.86370,Deep_Neurons,SCZ,Human
HEY1,0.03,0.77142,Deep_Neurons,SCZ,Human
HGF,-0.11,0.12597,Deep_Neurons,SCZ,Human
HHEX,0.04,0.65439,Deep_Neurons,SCZ,Human
HIBADH,0.03,0.70944,Deep_Neurons,SCZ,Human
HIBCH,0.00,0.99546,Deep_Neurons,SCZ,Human
HIF1A,0.05,0.62643,Deep_Neurons,SCZ,Human
HK1,0.09,0.22010,Deep_Neurons,SCZ,Human
HLA-DMA,0.12,0.31735,Deep_Neurons,SCZ,Human
HMGB1,-0.06,0.60052,Deep_Neurons,SCZ,Human
HMGCL,0.07,0.45013,Deep_Neurons,SCZ,Human
HMGCR,-0.06,0.57732,Deep_Neurons,SCZ,Human
HMGCS1,0.21,0.15056,Deep_Neurons,SCZ,Human
HMOX1,-0.02,0.81261,Deep_Neurons,SCZ,Human
HNF1A,-0.04,0.66425,Deep_Neurons,SCZ,Human
HNF1B,-0.05,0.53963,Deep_Neurons,SCZ,Human
HNF4A,0.03,0.63095,Deep_Neurons,SCZ,Human
HNRNPK,0.56,0.10274,Deep_Neurons,SCZ,Human
HRAS,-0.06,0.59004,Deep_Neurons,SCZ,Human
HSD3B1,0.01,0.87618,Deep_Neurons,SCZ,Human
HSP90AA1,0.13,0.71840,Deep_Neurons,SCZ,Human
HSP90B1,-0.12,0.60546,Deep_Neurons,SCZ,Human
HSPA1A,0.25,0.68339,Deep_Neurons,SCZ,Human
HSPB1,0.11,0.27283,Deep_Neurons,SCZ,Human
HSPD1,-0.05,0.80302,Deep_Neurons,SCZ,Human
HTR1A,-0.08,0.41988,Deep_Neurons,SCZ,Human
HTR2A,0.11,0.22328,Deep_Neurons,SCZ,Human
HTR7,-0.01,0.91522,Deep_Neurons,SCZ,Human
HTRA2,0.09,0.33723,Deep_Neurons,SCZ,Human
HTT,0.04,0.50409,Deep_Neurons,SCZ,Human
ICAM1,0.00,0.99027,Deep_Neurons,SCZ,Human
ICOS,0.00,0.96614,Deep_Neurons,SCZ,Human
ID1,0.08,0.31644,Deep_Neurons,SCZ,Human
ID2,0.12,0.25126,Deep_Neurons,SCZ,Human
IDE,-0.05,0.56349,Deep_Neurons,SCZ,Human
IDH1,0.13,0.16069,Deep_Neurons,SCZ,Human
IDH3A,-0.01,0.89151,Deep_Neurons,SCZ,Human
IDI1,0.03,0.72770,Deep_Neurons,SCZ,Human
IDO2,-0.07,0.54689,Deep_Neurons,SCZ,Human
IFNAR1,0.00,0.96188,Deep_Neurons,SCZ,Human
IFNB1,-0.09,0.35495,Deep_Neurons,SCZ,Human
IFNG,-0.07,0.40876,Deep_Neurons,SCZ,Human
IFT57,0.09,0.44383,Deep_Neurons,SCZ,Human
IGF1,-0.07,0.41075,Deep_Neurons,SCZ,Human
IGF1R,0.13,0.18745,Deep_Neurons,SCZ,Human
IGF2BP1,0.02,0.74556,Deep_Neurons,SCZ,Human
IGFBP3,-0.04,0.61721,Deep_Neurons,SCZ,Human
IHH,0.05,0.54929,Deep_Neurons,SCZ,Human
IKBKB,0.02,0.78968,Deep_Neurons,SCZ,Human
IKBKE,0.03,0.68785,Deep_Neurons,SCZ,Human
IL10,-0.02,0.80638,Deep_Neurons,SCZ,Human
IL10RA,-0.02,0.79611,Deep_Neurons,SCZ,Human
IL12A,-0.01,0.92535,Deep_Neurons,SCZ,Human
IL13,-0.17,0.09375,Deep_Neurons,SCZ,Human
IL17A,-0.07,0.37453,Deep_Neurons,SCZ,Human
IL17RB,-0.02,0.76909,Deep_Neurons,SCZ,Human
IL18,0.18,0.04620,Deep_Neurons,SCZ,Human
IL1A,-0.05,0.60849,Deep_Neurons,SCZ,Human
IL1B,0.03,0.64171,Deep_Neurons,SCZ,Human
IL1R1,0.02,0.77027,Deep_Neurons,SCZ,Human
IL2,-0.03,0.65749,Deep_Neurons,SCZ,Human
IL2RA,0.06,0.47214,Deep_Neurons,SCZ,Human
IL2RB,0.04,0.61829,Deep_Neurons,SCZ,Human
IL3,0.07,0.32300,Deep_Neurons,SCZ,Human
IL4,0.00,0.96468,Deep_Neurons,SCZ,Human
IL4I1,-0.05,0.36453,Deep_Neurons,SCZ,Human
IL5,0.02,0.88459,Deep_Neurons,SCZ,Human
IL6,0.06,0.57526,Deep_Neurons,SCZ,Human
IL6R,-0.07,0.28266,Deep_Neurons,SCZ,Human
IL6ST,-0.01,0.94802,Deep_Neurons,SCZ,Human
IL7R,0.00,0.98839,Deep_Neurons,SCZ,Human
