HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
PHGDH,0.39,0.00002,AMP_AD_MSSM_PHG_ALL,AD,Human
PHKA1,0.30,0.00003,AMP_AD_MSSM_PHG_ALL,AD,Human
PI4KA,-0.10,0.04564,AMP_AD_MSSM_PHG_ALL,AD,Human
PIAS1,-0.05,0.06685,AMP_AD_MSSM_PHG_ALL,AD,Human
PIAS4,0.13,0.00028,AMP_AD_MSSM_PHG_ALL,AD,Human
PIK3AP1,0.24,0.11273,AMP_AD_MSSM_PHG_ALL,AD,Human
PIK3C2A,0.06,0.26683,AMP_AD_MSSM_PHG_ALL,AD,Human
PIK3C3,0.02,0.45417,AMP_AD_MSSM_PHG_ALL,AD,Human
PIK3CA,0.02,0.55037,AMP_AD_MSSM_PHG_ALL,AD,Human
PIK3R1,-0.15,0.00006,AMP_AD_MSSM_PHG_ALL,AD,Human
PIK3R4,0.03,0.27572,AMP_AD_MSSM_PHG_ALL,AD,Human
PIM1,0.14,0.23516,AMP_AD_MSSM_PHG_ALL,AD,Human
PIP5K1C,-0.06,0.35713,AMP_AD_MSSM_PHG_ALL,AD,Human
PKIA,0.07,0.16659,AMP_AD_MSSM_PHG_ALL,AD,Human
PKM,-0.19,0.00002,AMP_AD_MSSM_PHG_ALL,AD,Human
PKMYT1,-0.05,0.59249,AMP_AD_MSSM_PHG_ALL,AD,Human
PKN1,0.13,0.00737,AMP_AD_MSSM_PHG_ALL,AD,Human
PLAT,0.15,0.10926,AMP_AD_MSSM_PHG_ALL,AD,Human
PLCB1,-0.30,0.00002,AMP_AD_MSSM_PHG_ALL,AD,Human
PLCE1,0.38,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
PLCG1,0.10,0.01065,AMP_AD_MSSM_PHG_ALL,AD,Human
PLCG2,0.31,0.00074,AMP_AD_MSSM_PHG_ALL,AD,Human
PLD1,0.22,0.02519,AMP_AD_MSSM_PHG_ALL,AD,Human
PLIN1,0.43,0.01009,AMP_AD_MSSM_PHG_ALL,AD,Human
PLIN2,0.19,0.11755,AMP_AD_MSSM_PHG_ALL,AD,Human
PLK1,0.02,0.83986,AMP_AD_MSSM_PHG_ALL,AD,Human
PLTP,0.40,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
PML,0.08,0.17892,AMP_AD_MSSM_PHG_ALL,AD,Human
PMVK,0.02,0.72451,AMP_AD_MSSM_PHG_ALL,AD,Human
PNMT,-0.08,0.37725,AMP_AD_MSSM_PHG_ALL,AD,Human
PNP,-0.07,0.57697,AMP_AD_MSSM_PHG_ALL,AD,Human
PNPLA2,0.07,0.18222,AMP_AD_MSSM_PHG_ALL,AD,Human
PNPT1,0.10,0.03212,AMP_AD_MSSM_PHG_ALL,AD,Human
PORCN,-0.22,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
PPARA,0.33,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
PPARD,0.00,0.93302,AMP_AD_MSSM_PHG_ALL,AD,Human
PPARG,-0.01,0.92632,AMP_AD_MSSM_PHG_ALL,AD,Human
PPARGC1A,-0.15,0.01712,AMP_AD_MSSM_PHG_ALL,AD,Human
PPARGC1B,-0.23,0.00003,AMP_AD_MSSM_PHG_ALL,AD,Human
PPAT,-0.03,0.37626,AMP_AD_MSSM_PHG_ALL,AD,Human
PPIA,-0.21,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
PPID,0.05,0.41690,AMP_AD_MSSM_PHG_ALL,AD,Human
PPP1CA,-0.02,0.61458,AMP_AD_MSSM_PHG_ALL,AD,Human
PPP1R12A,-0.08,0.00272,AMP_AD_MSSM_PHG_ALL,AD,Human
PPP1R1A,0.09,0.18701,AMP_AD_MSSM_PHG_ALL,AD,Human
PPP1R1B,0.09,0.21242,AMP_AD_MSSM_PHG_ALL,AD,Human
PPP2CA,-0.13,0.00147,AMP_AD_MSSM_PHG_ALL,AD,Human
PPP3CA,-0.09,0.09931,AMP_AD_MSSM_PHG_ALL,AD,Human
PRCC,-0.02,0.60847,AMP_AD_MSSM_PHG_ALL,AD,Human
PRDX1,0.16,0.00470,AMP_AD_MSSM_PHG_ALL,AD,Human
PRDX5,-0.10,0.03283,AMP_AD_MSSM_PHG_ALL,AD,Human
PRDX6,0.41,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
PREX1,0.28,0.00049,AMP_AD_MSSM_PHG_ALL,AD,Human
PRICKLE1,-0.22,0.00253,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKAA1,0.01,0.85882,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKACA,-0.20,0.00053,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKAG2,-0.05,0.24227,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKCA,0.15,0.00008,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKCB,-0.26,0.00023,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKCD,-0.17,0.04769,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKCE,-0.30,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKCI,-0.10,0.00968,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKCQ,0.08,0.36691,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKCZ,-0.19,0.00084,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKDC,-0.05,0.01399,AMP_AD_MSSM_PHG_ALL,AD,Human
PRKG1,0.22,0.00033,AMP_AD_MSSM_PHG_ALL,AD,Human
PRLR,0.24,0.17090,AMP_AD_MSSM_PHG_ALL,AD,Human
PRMT1,-0.10,0.01384,AMP_AD_MSSM_PHG_ALL,AD,Human
PRNP,0.01,0.77531,AMP_AD_MSSM_PHG_ALL,AD,Human
PSAT1,0.33,0.00008,AMP_AD_MSSM_PHG_ALL,AD,Human
PSEN1,0.16,0.00669,AMP_AD_MSSM_PHG_ALL,AD,Human
PSENEN,0.13,0.05938,AMP_AD_MSSM_PHG_ALL,AD,Human
PSMC1,-0.17,0.00041,AMP_AD_MSSM_PHG_ALL,AD,Human
PSMD14,-0.10,0.01211,AMP_AD_MSSM_PHG_ALL,AD,Human
PSPH,0.16,0.00724,AMP_AD_MSSM_PHG_ALL,AD,Human
PTCH1,0.08,0.20375,AMP_AD_MSSM_PHG_ALL,AD,Human
PTEN,0.00,0.88698,AMP_AD_MSSM_PHG_ALL,AD,Human
PTGER4,0.26,0.01522,AMP_AD_MSSM_PHG_ALL,AD,Human
PTGFR,0.36,0.00711,AMP_AD_MSSM_PHG_ALL,AD,Human
PTGIS,0.07,0.55226,AMP_AD_MSSM_PHG_ALL,AD,Human
PTGS1,0.08,0.35238,AMP_AD_MSSM_PHG_ALL,AD,Human
PTGS2,-0.26,0.02014,AMP_AD_MSSM_PHG_ALL,AD,Human
PTH1R,0.24,0.00662,AMP_AD_MSSM_PHG_ALL,AD,Human
PTK2,0.03,0.45351,AMP_AD_MSSM_PHG_ALL,AD,Human
PTK2B,-0.27,0.00007,AMP_AD_MSSM_PHG_ALL,AD,Human
PTPN1,0.04,0.40212,AMP_AD_MSSM_PHG_ALL,AD,Human
PTPN11,0.08,0.02460,AMP_AD_MSSM_PHG_ALL,AD,Human
PTPN6,0.26,0.02456,AMP_AD_MSSM_PHG_ALL,AD,Human
PTPRC,0.36,0.01578,AMP_AD_MSSM_PHG_ALL,AD,Human
PTPRF,0.02,0.63837,AMP_AD_MSSM_PHG_ALL,AD,Human
PXN,0.28,0.00007,AMP_AD_MSSM_PHG_ALL,AD,Human
PYCR2,0.06,0.13958,AMP_AD_MSSM_PHG_ALL,AD,Human
PYGB,-0.04,0.43817,AMP_AD_MSSM_PHG_ALL,AD,Human
RAB3A,-0.39,0.00002,AMP_AD_MSSM_PHG_ALL,AD,Human
RAB5A,0.00,0.92166,AMP_AD_MSSM_PHG_ALL,AD,Human
RAC1,-0.03,0.46103,AMP_AD_MSSM_PHG_ALL,AD,Human
RAD21,0.08,0.00431,AMP_AD_MSSM_PHG_ALL,AD,Human
RAF1,0.11,0.00043,AMP_AD_MSSM_PHG_ALL,AD,Human
RALA,0.09,0.00268,AMP_AD_MSSM_PHG_ALL,AD,Human
RALBP1,0.09,0.00943,AMP_AD_MSSM_PHG_ALL,AD,Human
RALGAPA1,0.03,0.24984,AMP_AD_MSSM_PHG_ALL,AD,Human
RALGDS,0.15,0.01715,AMP_AD_MSSM_PHG_ALL,AD,Human
RAN,-0.12,0.00395,AMP_AD_MSSM_PHG_ALL,AD,Human
RANBP1,-0.23,0.00007,AMP_AD_MSSM_PHG_ALL,AD,Human
RAP1A,0.06,0.11111,AMP_AD_MSSM_PHG_ALL,AD,Human
RAP1GAP,-0.07,0.19222,AMP_AD_MSSM_PHG_ALL,AD,Human
RAPGEF1,0.10,0.03189,AMP_AD_MSSM_PHG_ALL,AD,Human
RAPGEF3,0.26,0.00055,AMP_AD_MSSM_PHG_ALL,AD,Human
RAPGEF5,-0.01,0.87565,AMP_AD_MSSM_PHG_ALL,AD,Human
RARA,-0.16,0.01602,AMP_AD_MSSM_PHG_ALL,AD,Human
RARB,-0.06,0.41342,AMP_AD_MSSM_PHG_ALL,AD,Human
RASA1,0.06,0.02045,AMP_AD_MSSM_PHG_ALL,AD,Human
RASA2,-0.10,0.00217,AMP_AD_MSSM_PHG_ALL,AD,Human
RASGRF1,-0.31,0.00005,AMP_AD_MSSM_PHG_ALL,AD,Human
RASGRP1,-0.25,0.00005,AMP_AD_MSSM_PHG_ALL,AD,Human
RASGRP2,-0.03,0.58590,AMP_AD_MSSM_PHG_ALL,AD,Human
RASGRP3,0.31,0.00761,AMP_AD_MSSM_PHG_ALL,AD,Human
RASSF1,0.09,0.07940,AMP_AD_MSSM_PHG_ALL,AD,Human
RASSF5,-0.13,0.01019,AMP_AD_MSSM_PHG_ALL,AD,Human
RB1,0.10,0.00501,AMP_AD_MSSM_PHG_ALL,AD,Human
RB1CC1,-0.19,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
RBL1,0.13,0.00749,AMP_AD_MSSM_PHG_ALL,AD,Human
RBL2,0.16,0.00002,AMP_AD_MSSM_PHG_ALL,AD,Human
RBX1,-0.09,0.02113,AMP_AD_MSSM_PHG_ALL,AD,Human
RCAN1,0.06,0.22375,AMP_AD_MSSM_PHG_ALL,AD,Human
RCAN2,-0.15,0.05813,AMP_AD_MSSM_PHG_ALL,AD,Human
REL,0.06,0.17747,AMP_AD_MSSM_PHG_ALL,AD,Human
RELA,0.15,0.01673,AMP_AD_MSSM_PHG_ALL,AD,Human
RELN,0.07,0.50198,AMP_AD_MSSM_PHG_ALL,AD,Human
REST,0.30,0.00014,AMP_AD_MSSM_PHG_ALL,AD,Human
RET,-0.33,0.00587,AMP_AD_MSSM_PHG_ALL,AD,Human
RGL1,0.10,0.00616,AMP_AD_MSSM_PHG_ALL,AD,Human
RGMA,0.15,0.05581,AMP_AD_MSSM_PHG_ALL,AD,Human
RGS9,0.23,0.01342,AMP_AD_MSSM_PHG_ALL,AD,Human
RHEB,0.05,0.14473,AMP_AD_MSSM_PHG_ALL,AD,Human
RHOA,0.22,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
RHOB,0.21,0.00204,AMP_AD_MSSM_PHG_ALL,AD,Human
RHOG,0.22,0.02847,AMP_AD_MSSM_PHG_ALL,AD,Human
RHOJ,0.07,0.41480,AMP_AD_MSSM_PHG_ALL,AD,Human
RHOQ,0.31,0.00003,AMP_AD_MSSM_PHG_ALL,AD,Human
RICTOR,0.10,0.00049,AMP_AD_MSSM_PHG_ALL,AD,Human
RIMS1,-0.23,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
RIPK1,0.07,0.16526,AMP_AD_MSSM_PHG_ALL,AD,Human
RNASEL,0.03,0.59314,AMP_AD_MSSM_PHG_ALL,AD,Human
RND1,-0.34,0.00009,AMP_AD_MSSM_PHG_ALL,AD,Human
ROCK1,0.19,0.00013,AMP_AD_MSSM_PHG_ALL,AD,Human
ROCK2,-0.02,0.50222,AMP_AD_MSSM_PHG_ALL,AD,Human
RORA,-0.02,0.62974,AMP_AD_MSSM_PHG_ALL,AD,Human
RPE,-0.03,0.37707,AMP_AD_MSSM_PHG_ALL,AD,Human
RPIA,-0.12,0.02471,AMP_AD_MSSM_PHG_ALL,AD,Human
RPS27A,0.08,0.17093,AMP_AD_MSSM_PHG_ALL,AD,Human
RPS6,0.11,0.05470,AMP_AD_MSSM_PHG_ALL,AD,Human
RPS6KA5,0.07,0.12223,AMP_AD_MSSM_PHG_ALL,AD,Human
RPS6KA6,-0.13,0.01130,AMP_AD_MSSM_PHG_ALL,AD,Human
RPS6KB1,-0.03,0.35811,AMP_AD_MSSM_PHG_ALL,AD,Human
RPTOR,-0.02,0.58023,AMP_AD_MSSM_PHG_ALL,AD,Human
RRAS,0.20,0.04817,AMP_AD_MSSM_PHG_ALL,AD,Human
RRAS2,0.00,0.93175,AMP_AD_MSSM_PHG_ALL,AD,Human
RRM2B,0.03,0.58638,AMP_AD_MSSM_PHG_ALL,AD,Human
RUNX1T1,-0.07,0.18536,AMP_AD_MSSM_PHG_ALL,AD,Human
RUNX2,0.00,0.97223,AMP_AD_MSSM_PHG_ALL,AD,Human
RUVBL1,-0.04,0.28574,AMP_AD_MSSM_PHG_ALL,AD,Human
RXRA,0.30,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
RYK,-0.01,0.68815,AMP_AD_MSSM_PHG_ALL,AD,Human
RYR2,-0.16,0.00010,AMP_AD_MSSM_PHG_ALL,AD,Human
RYR3,0.34,0.00014,AMP_AD_MSSM_PHG_ALL,AD,Human
S100A8,-0.04,0.92404,AMP_AD_MSSM_PHG_ALL,AD,Human
S100A9,0.10,0.79248,AMP_AD_MSSM_PHG_ALL,AD,Human
S1PR1,0.16,0.06306,AMP_AD_MSSM_PHG_ALL,AD,Human
SARDH,-0.14,0.08422,AMP_AD_MSSM_PHG_ALL,AD,Human
SAT2,0.03,0.46476,AMP_AD_MSSM_PHG_ALL,AD,Human
SCARB1,0.10,0.03336,AMP_AD_MSSM_PHG_ALL,AD,Human
SCD,0.24,0.02625,AMP_AD_MSSM_PHG_ALL,AD,Human
SCN1A,-0.17,0.08437,AMP_AD_MSSM_PHG_ALL,AD,Human
SCN2A,-0.26,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
SCP2,0.06,0.13076,AMP_AD_MSSM_PHG_ALL,AD,Human
SDHA,-0.14,0.00254,AMP_AD_MSSM_PHG_ALL,AD,Human
SDHB,-0.09,0.00236,AMP_AD_MSSM_PHG_ALL,AD,Human
SDHC,-0.15,0.00007,AMP_AD_MSSM_PHG_ALL,AD,Human
SDHD,-0.05,0.40836,AMP_AD_MSSM_PHG_ALL,AD,Human
SDS,0.15,0.26085,AMP_AD_MSSM_PHG_ALL,AD,Human
SEC24B,0.06,0.01266,AMP_AD_MSSM_PHG_ALL,AD,Human
SEMA6C,-0.05,0.32986,AMP_AD_MSSM_PHG_ALL,AD,Human
SENP2,-0.02,0.52437,AMP_AD_MSSM_PHG_ALL,AD,Human
SERPINB6,0.29,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
SERPINE1,0.68,0.00332,AMP_AD_MSSM_PHG_ALL,AD,Human
SESN2,0.00,0.97768,AMP_AD_MSSM_PHG_ALL,AD,Human
SGK1,0.26,0.02268,AMP_AD_MSSM_PHG_ALL,AD,Human
SH2B2,-0.09,0.34162,AMP_AD_MSSM_PHG_ALL,AD,Human
SH2B3,0.08,0.04956,AMP_AD_MSSM_PHG_ALL,AD,Human
SHC1,0.03,0.67988,AMP_AD_MSSM_PHG_ALL,AD,Human
SHC2,-0.02,0.71352,AMP_AD_MSSM_PHG_ALL,AD,Human
SHC4,0.18,0.05888,AMP_AD_MSSM_PHG_ALL,AD,Human
SHH,-0.05,0.63542,AMP_AD_MSSM_PHG_ALL,AD,Human
SHMT1,0.16,0.01757,AMP_AD_MSSM_PHG_ALL,AD,Human
SIAH1,-0.01,0.80298,AMP_AD_MSSM_PHG_ALL,AD,Human
SIN3A,0.03,0.37561,AMP_AD_MSSM_PHG_ALL,AD,Human
SIRT1,0.14,0.00078,AMP_AD_MSSM_PHG_ALL,AD,Human
SIRT3,-0.01,0.80502,AMP_AD_MSSM_PHG_ALL,AD,Human
SIRT6,-0.10,0.03247,AMP_AD_MSSM_PHG_ALL,AD,Human
SKIL,0.03,0.47200,AMP_AD_MSSM_PHG_ALL,AD,Human
SKP1,-0.14,0.00030,AMP_AD_MSSM_PHG_ALL,AD,Human
SKP2,0.04,0.33296,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC10A1,-0.10,0.36976,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC11A2,0.00,0.94767,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC16A10,-0.12,0.05944,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC16A3,-0.02,0.88753,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC17A8,-0.15,0.31243,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC1A1,-0.20,0.00002,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC1A2,-0.17,0.01361,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC1A5,0.34,0.03610,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC25A4,-0.18,0.00238,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC26A4,-0.42,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC27A2,-0.16,0.10034,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC27A4,-0.15,0.00064,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC27A5,-0.13,0.00880,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC29A1,-0.24,0.00006,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC2A1,0.14,0.10373,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC2A4,0.23,0.05140,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC2A5,0.10,0.49990,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC32A1,0.03,0.77548,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC38A2,0.20,0.06321,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC39A14,0.00,0.97648,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC3A2,0.11,0.03368,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC40A1,0.32,0.00041,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC4A2,0.40,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC4A4,0.07,0.40004,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC6A1,0.11,0.07495,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC6A11,0.04,0.57333,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC7A1,0.04,0.35154,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC7A11,0.46,0.00007,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC7A5,0.16,0.03071,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC9A1,-0.22,0.00051,AMP_AD_MSSM_PHG_ALL,AD,Human
SLC9A3,0.10,0.44510,AMP_AD_MSSM_PHG_ALL,AD,Human
SLCO1C1,0.05,0.63561,AMP_AD_MSSM_PHG_ALL,AD,Human
SLIT1,-0.20,0.00427,AMP_AD_MSSM_PHG_ALL,AD,Human
SLIT2,-0.06,0.39232,AMP_AD_MSSM_PHG_ALL,AD,Human
SLIT3,-0.19,0.01133,AMP_AD_MSSM_PHG_ALL,AD,Human
SMAD1,0.09,0.07527,AMP_AD_MSSM_PHG_ALL,AD,Human
SMAD2,0.07,0.01239,AMP_AD_MSSM_PHG_ALL,AD,Human
SMAD3,0.00,0.92305,AMP_AD_MSSM_PHG_ALL,AD,Human
SMAD4,0.27,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
SMAD7,0.13,0.01358,AMP_AD_MSSM_PHG_ALL,AD,Human
SMARCA2,0.00,0.87406,AMP_AD_MSSM_PHG_ALL,AD,Human
SMARCB1,-0.03,0.42713,AMP_AD_MSSM_PHG_ALL,AD,Human
SMARCC1,0.11,0.01266,AMP_AD_MSSM_PHG_ALL,AD,Human
SMARCD1,-0.02,0.54978,AMP_AD_MSSM_PHG_ALL,AD,Human
SMARCE1,0.04,0.19336,AMP_AD_MSSM_PHG_ALL,AD,Human
SMC3,0.23,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
SMO,0.35,0.00002,AMP_AD_MSSM_PHG_ALL,AD,Human
SMS,-0.12,0.00184,AMP_AD_MSSM_PHG_ALL,AD,Human
SNAP25,-0.30,0.00005,AMP_AD_MSSM_PHG_ALL,AD,Human
SNCA,-0.20,0.00239,AMP_AD_MSSM_PHG_ALL,AD,Human
SNW1,0.09,0.00284,AMP_AD_MSSM_PHG_ALL,AD,Human
SOCS3,0.47,0.15792,AMP_AD_MSSM_PHG_ALL,AD,Human
SOD1,-0.03,0.49185,AMP_AD_MSSM_PHG_ALL,AD,Human
SOD2,0.17,0.03468,AMP_AD_MSSM_PHG_ALL,AD,Human
SORBS1,0.23,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
SORT1,0.11,0.02014,AMP_AD_MSSM_PHG_ALL,AD,Human
SOS1,0.12,0.00007,AMP_AD_MSSM_PHG_ALL,AD,Human
SOX2,0.28,0.00020,AMP_AD_MSSM_PHG_ALL,AD,Human
SOX9,0.43,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
SP1,0.22,0.00024,AMP_AD_MSSM_PHG_ALL,AD,Human
SPRY2,-0.04,0.39441,AMP_AD_MSSM_PHG_ALL,AD,Human
SQSTM1,0.02,0.57071,AMP_AD_MSSM_PHG_ALL,AD,Human
SRC,-0.07,0.18165,AMP_AD_MSSM_PHG_ALL,AD,Human
SREBF1,0.22,0.02584,AMP_AD_MSSM_PHG_ALL,AD,Human
SRF,-0.01,0.75574,AMP_AD_MSSM_PHG_ALL,AD,Human
SRM,-0.04,0.49908,AMP_AD_MSSM_PHG_ALL,AD,Human
SST,-0.65,0.00018,AMP_AD_MSSM_PHG_ALL,AD,Human
SSTR1,-0.26,0.00702,AMP_AD_MSSM_PHG_ALL,AD,Human
STAG1,0.17,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
STAR,-0.34,0.00004,AMP_AD_MSSM_PHG_ALL,AD,Human
STAT1,-0.02,0.71869,AMP_AD_MSSM_PHG_ALL,AD,Human
STAT2,0.09,0.01907,AMP_AD_MSSM_PHG_ALL,AD,Human
STAT3,0.27,0.00038,AMP_AD_MSSM_PHG_ALL,AD,Human
STAT5A,0.37,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
STEAP3,0.41,0.00057,AMP_AD_MSSM_PHG_ALL,AD,Human
STIP1,0.02,0.74069,AMP_AD_MSSM_PHG_ALL,AD,Human
STK11,-0.04,0.28775,AMP_AD_MSSM_PHG_ALL,AD,Human
STK4,0.08,0.01074,AMP_AD_MSSM_PHG_ALL,AD,Human
STMN1,-0.22,0.00062,AMP_AD_MSSM_PHG_ALL,AD,Human
STRADB,0.08,0.04994,AMP_AD_MSSM_PHG_ALL,AD,Human
STX1A,-0.39,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
STX1B,-0.31,0.00023,AMP_AD_MSSM_PHG_ALL,AD,Human
STXBP1,-0.22,0.00241,AMP_AD_MSSM_PHG_ALL,AD,Human
SUCLG2,0.20,0.00964,AMP_AD_MSSM_PHG_ALL,AD,Human
SYK,0.30,0.00926,AMP_AD_MSSM_PHG_ALL,AD,Human
SYT1,-0.27,0.00021,AMP_AD_MSSM_PHG_ALL,AD,Human
TAB1,0.01,0.75479,AMP_AD_MSSM_PHG_ALL,AD,Human
TAB2,0.26,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
TAB3,-0.07,0.07775,AMP_AD_MSSM_PHG_ALL,AD,Human
TAC1,-0.68,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
TACR1,-0.03,0.66862,AMP_AD_MSSM_PHG_ALL,AD,Human
TALDO1,0.08,0.10477,AMP_AD_MSSM_PHG_ALL,AD,Human
TANK,0.10,0.01838,AMP_AD_MSSM_PHG_ALL,AD,Human
TAP1,0.18,0.06986,AMP_AD_MSSM_PHG_ALL,AD,Human
TBC1D4,0.01,0.90078,AMP_AD_MSSM_PHG_ALL,AD,Human
TBK1,0.00,0.93144,AMP_AD_MSSM_PHG_ALL,AD,Human
TBL1X,0.41,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
TBXAS1,0.30,0.00323,AMP_AD_MSSM_PHG_ALL,AD,Human
TCF3,0.25,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
TCF7,-0.07,0.21766,AMP_AD_MSSM_PHG_ALL,AD,Human
TCIRG1,0.30,0.00536,AMP_AD_MSSM_PHG_ALL,AD,Human
TDO2,-0.27,0.04739,AMP_AD_MSSM_PHG_ALL,AD,Human
TEAD1,0.26,0.00003,AMP_AD_MSSM_PHG_ALL,AD,Human
TECR,0.10,0.02636,AMP_AD_MSSM_PHG_ALL,AD,Human
TEK,0.01,0.84745,AMP_AD_MSSM_PHG_ALL,AD,Human
TF,0.33,0.02746,AMP_AD_MSSM_PHG_ALL,AD,Human
TFAM,0.00,0.94598,AMP_AD_MSSM_PHG_ALL,AD,Human
TFDP1,-0.04,0.27521,AMP_AD_MSSM_PHG_ALL,AD,Human
TFRC,-0.20,0.00399,AMP_AD_MSSM_PHG_ALL,AD,Human
TG,0.03,0.86862,AMP_AD_MSSM_PHG_ALL,AD,Human
TGFA,0.10,0.32719,AMP_AD_MSSM_PHG_ALL,AD,Human
TGFB1,0.38,0.00011,AMP_AD_MSSM_PHG_ALL,AD,Human
TGFB2,0.39,0.00000,AMP_AD_MSSM_PHG_ALL,AD,Human
TGFBR1,0.23,0.02468,AMP_AD_MSSM_PHG_ALL,AD,Human
TGFBR2,0.39,0.00013,AMP_AD_MSSM_PHG_ALL,AD,Human
TGM2,0.13,0.38040,AMP_AD_MSSM_PHG_ALL,AD,Human
THBD,0.05,0.73605,AMP_AD_MSSM_PHG_ALL,AD,Human
THBS1,0.00,0.98297,AMP_AD_MSSM_PHG_ALL,AD,Human
THEM4,-0.01,0.91179,AMP_AD_MSSM_PHG_ALL,AD,Human
THRA,0.09,0.00677,AMP_AD_MSSM_PHG_ALL,AD,Human
THRB,-0.18,0.00456,AMP_AD_MSSM_PHG_ALL,AD,Human
TIAM1,0.00,0.94865,AMP_AD_MSSM_PHG_ALL,AD,Human
TICAM1,-0.02,0.75573,AMP_AD_MSSM_PHG_ALL,AD,Human
TIMP1,0.29,0.04953,AMP_AD_MSSM_PHG_ALL,AD,Human
TIMP3,0.28,0.00098,AMP_AD_MSSM_PHG_ALL,AD,Human
TJP1,0.22,0.00004,AMP_AD_MSSM_PHG_ALL,AD,Human
TKT,0.09,0.06474,AMP_AD_MSSM_PHG_ALL,AD,Human
TLN1,0.29,0.00001,AMP_AD_MSSM_PHG_ALL,AD,Human
TLR2,0.14,0.39757,AMP_AD_MSSM_PHG_ALL,AD,Human
TLR3,0.29,0.00481,AMP_AD_MSSM_PHG_ALL,AD,Human
TLR4,0.29,0.00750,AMP_AD_MSSM_PHG_ALL,AD,Human
TLR5,0.30,0.01917,AMP_AD_MSSM_PHG_ALL,AD,Human
TNC,0.63,0.00095,AMP_AD_MSSM_PHG_ALL,AD,Human
TNFAIP3,0.18,0.14826,AMP_AD_MSSM_PHG_ALL,AD,Human
TNFRSF10B,0.22,0.00841,AMP_AD_MSSM_PHG_ALL,AD,Human
TNFRSF11A,-0.24,0.00151,AMP_AD_MSSM_PHG_ALL,AD,Human
